	27.S17	50.S17	5.S17	173.S17	196.S17	88.S17	160.S17	93.S17	210.S17	59.S17	136.S17	163.S17	148.S17	121.S17	146.S17	174.S17	154.S17	147.S17	122.S17	90.S17	171.S17	CON27.S17	209.S17	14.S17	144.S17	186.S17	66.S17	24.S17	150.S17	118.S17	3.S17	53.S17	166.S17	21.S17	116.S17	35.S17	32.S17	112.S17	161.S17	141.S17	180.S17	103.S17	129.S17	169.S17	CON8.S17	86.S17	98.S17	39.S17	CON7.S17	7.S17	137.S17	87.S17	155.S17	94.S17	143.S17	164.S17	51.S17	33.S17	198.S17	191.S17	179.S17	135.S17	74.S17	99.S17	114.S17	216.S17	92.S17	91.S17	127.S17	167.S17	48.S17	138.S17	43.S17	184.S17	134.S17	190.S17	139.S17	26.S17	201.S17	55.S17	140.S17	123.S17	120.S17	193.S17	102.S17	181.S17	199.S17	54.S17	170.S17	183.S17	29.S17	4.S17	64.S17	58.S17	12.S17	189.S17	25.S17	72.S17	152.S17	CON1.S17	165.S17	62.S17	61.S17	68.S17	142.S17	31.S17	128.S17	85.S17	117.S17	95.S17	182.S17	101.S17	124.S17	156.S17	168.S17	194.S17	89.S17	145.S17	CON25.S17	206.S17	1.S17	178.S17	211.S17	110.S17	70.S17	109.S17	203.S17	153.S17	96.S17
123.S17	0.428580654	0.43488692	0.431525872	0.26463328	0.256485196	0.09940507	0.382822722	0.44796592	0.324719666	0.427823258	0.14624885	0.367818714	0.24744792	0.29993475	0.289318796	0.332872594	0.349116642	0.33308657	0.072674982	0.329529076	0.194713322	0.219048794	0.299788934	0.169328768	0.37022699	0.33288611	0.095571008	0.184638744	0.257399342	0.405486222	0.159112698	0.437399274	0.431722694	0.460620504	0.382646066	0.463636642	0.420614728	0.308579054	0.407211662	0.369841356	0.229763746	0.27228415	0.293854122	0.404955666	0.619482224	0.355770668	0.306839046	0.43480609	0.606732492	0.373124708	0.427411236	0.372576362	0.41140786	0.455333936	0.152077204	0.393289798	0.250889404	0.563073334	0.356770654	0.376551326	0.328234934	0.135191634	0.17390795	0.277887232	0.370658468	0.289194394	0.32476203	0.434299054	0.143049522	0.362874484	0.310680596	0.329894654	0.528844032	0.394798124	0.50819949	0.300330406	0.115467068	0.322571504	0.190916902	0.320555686	0.333286784	0.0	0.375109558	0.30108179	0.37114358	0.332679072	0.379111362	0.10635788	0.375670906	0.243621082	0.222221412	0.35905701	0.306298878	0.148079432	0.165736996	0.383599748	0.394057342	0.117669988	0.132623982	0.479003996	0.42135994	0.390064848	0.176695558	0.458913812	0.064401558	0.367297376	0.172167632	0.29768216	0.074350034	0.344342812	0.27702301	0.486598482	0.1045022	0.296580172	0.15480623	0.307155482	0.350022466	0.50723208	0.106461396	0.523213554	0.099308018	0.373630832	0.165581246	0.236756874	0.387155596	0.194191258	0.298490098	0.259083568	0.37571748
120.S17	0.183272212	0.18641951	0.275991842	0.27484633	0.304373758	0.345943312	0.238813	0.27816161	0.195218568	0.28524648	0.313273948	0.198217752	0.317376074	0.259044432	0.266341398	0.16819328	0.19008232	0.198005836	0.362035344	0.212323958	0.328305364	0.30707036	0.225811196	0.34019749	0.3113542	0.225401008	0.37465221	0.311516842	0.220792572	0.16776972	0.314287732	0.222068096	0.17374224	0.23985173	0.152275592	0.224466904	0.169041098	0.215304868	0.214959528	0.233226934	0.308131036	0.282952312	0.307373196	0.18312934	0.37655791	0.214230574	0.330627392	0.194955236	0.35427889	0.16365601	0.180968942	0.210838776	0.161593282	0.277635882	0.320761214	0.226343692	0.216786842	0.298598596	0.242273424	0.22981858	0.312009776	0.34301162	0.298720456	0.27932755	0.24564439	0.25482966	0.237300736	0.273518864	0.3613897	0.214451802	0.184604282	0.193750136	0.30595659	0.13459113	0.24593074	0.273250464	0.335461702	0.21553103	0.29850144	0.224963728	0.180206454	0.375109558	0.0	0.284006332	0.340402454	0.185822954	0.252591604	0.355269942	0.225838516	0.301635624	0.449587186	0.204926136	0.21789974	0.471951094	0.410904606	0.23679749	0.276166468	0.462566758	0.354067712	0.24332063	0.18168025	0.169082694	0.300554432	0.291007954	0.35099188	0.174214522	0.345500702	0.258887582	0.400442032	0.195704694	0.356491164	0.33237622	0.380584174	0.355236958	0.372749756	0.334342352	0.23627026	0.387644858	0.421914834	0.281669452	0.424810816	0.223339778	0.370538872	0.300639508	0.173971962	0.262953576	0.358139356	0.36451381	0.287323218
193.S17	0.341208572	0.345996234	0.359853698	0.153772286	0.208164026	0.265175448	0.195695772	0.349742366	0.228819532	0.338020816	0.229705028	0.201768928	0.15471503	0.219210444	0.18907973	0.217014656	0.211029864	0.213246076	0.283248508	0.249090294	0.252974192	0.190785128	0.177544872	0.281033566	0.180050832	0.15798068	0.30528503	0.229418074	0.167548572	0.27957628	0.24137822	0.35838508	0.32536036	0.361322494	0.29701222	0.370669848	0.318033946	0.225152328	0.266389072	0.265164878	0.256273032	0.284924128	0.23287906	0.304151728	0.536401402	0.265163018	0.300555488	0.343673604	0.522865966	0.274147734	0.33837565	0.27818448	0.305483746	0.36104655	0.236089342	0.268814024	0.208736686	0.469439656	0.16833578	0.230903528	0.261351236	0.264499504	0.276589484	0.263511006	0.235710186	0.170014748	0.25377162	0.343185888	0.260567972	0.203053286	0.225291214	0.234986708	0.448864162	0.279539394	0.406350372	0.177148096	0.299359394	0.229316058	0.188297196	0.236649092	0.232035426	0.30108179	0.284006332	0.0	0.357682162	0.229072242	0.262138788	0.32431325	0.255883272	0.168307732	0.358073746	0.254111216	0.223202868	0.403544278	0.309105854	0.248077402	0.343178108	0.36070415	0.257883716	0.393733002	0.317577174	0.292257114	0.238353508	0.397854322	0.274031416	0.269100774	0.269903098	0.237376058	0.306888288	0.273760822	0.254339644	0.410566012	0.271805166	0.164314086	0.301258528	0.29275276	0.2635084	0.331165042	0.31807283	0.440553708	0.354977316	0.22043119	0.237266224	0.268213688	0.265267618	0.25937366	0.19021894	0.179218826	0.30968701
102.S17	0.41010043	0.410263624	0.4149045	0.321182716	0.343283104	0.33139891	0.35886739	0.410079524	0.30954431	0.407102002	0.330697314	0.36789701	0.3501922	0.32630539	0.337706304	0.322572238	0.346579062	0.325175854	0.36783047	0.337797444	0.346074818	0.315740362	0.326112106	0.305770296	0.378079502	0.338155934	0.392794316	0.354156084	0.312597802	0.386864286	0.34253833	0.434890702	0.408632722	0.44057536	0.344733942	0.43177285	0.39491556	0.290785458	0.387490434	0.346903584	0.327970002	0.28914847	0.352461086	0.385036234	0.583953228	0.233693188	0.187337718	0.406967746	0.567938224	0.353817776	0.40726054	0.343093922	0.391378268	0.410000176	0.339752856	0.375717742	0.320048332	0.518348298	0.365617238	0.370827926	0.340637174	0.367659518	0.340781722	0.184821592	0.361705348	0.306273078	0.257731942	0.40460361	0.355196782	0.339219032	0.32729728	0.33183561	0.497177124	0.368058412	0.475001022	0.336994982	0.356742864	0.35018824	0.331017954	0.304655702	0.336069412	0.37114358	0.340402454	0.357682162	0.0	0.33376708	0.38164233	0.3747068	0.347596166	0.32883165	0.443956108	0.347800558	0.343643554	0.433561232	0.395774256	0.349167492	0.367060326	0.4419309	0.33409881	0.440352564	0.39975152	0.379528936	0.350386458	0.422402072	0.348890654	0.36808444	0.360181628	0.254298188	0.381143826	0.330292828	0.36806539	0.331888758	0.359172976	0.390401404	0.368288402	0.32282409	0.341913654	0.487339724	0.403666024	0.479988002	0.405029082	0.366594992	0.341363374	0.25818815	0.388116332	0.31682785	0.385325018	0.369081056	0.366803716
181.S17	0.241134834	0.240636272	0.2143017	0.202806784	0.225856704	0.305939774	0.246746718	0.365620232	0.214105834	0.320857658	0.238778726	0.171721978	0.244913716	0.227895702	0.19052572	0.132528394	0.154128898	0.221295466	0.314042078	0.246061204	0.253321454	0.22810841	0.146908594	0.294246844	0.239379354	0.169674094	0.318137432	0.274157316	0.155174726	0.210099446	0.261623226	0.258712282	0.208419918	0.271275004	0.206725806	0.27265313	0.230696028	0.163875606	0.217211074	0.259471212	0.225086934	0.24884999	0.251724014	0.224786382	0.420304852	0.24229346	0.303081234	0.245040458	0.404669392	0.163677916	0.224604252	0.261533714	0.195402832	0.345009504	0.270413996	0.256334246	0.163652092	0.333356838	0.249510146	0.192514922	0.262421846	0.297693786	0.25237663	0.250992108	0.218925916	0.202220718	0.233208882	0.345412438	0.314445674	0.21002586	0.140795072	0.205187758	0.3458264	0.185473236	0.303280706	0.212059214	0.292318176	0.176592128	0.228869838	0.209767686	0.192999408	0.332679072	0.185822954	0.229072242	0.33376708	0.0	0.240959918	0.297523972	0.20806481	0.223692934	0.403272056	0.25279253	0.18159549	0.415496012	0.3618962	0.220037172	0.319936202	0.408517532	0.278584746	0.2649349	0.228357488	0.18866198	0.245993514	0.327724828	0.319647414	0.186913244	0.30583584	0.23119188	0.361933002	0.28456612	0.243335518	0.382252502	0.320444828	0.279608576	0.28125909	0.300560926	0.242592622	0.400105576	0.368773076	0.331149298	0.392112318	0.244425496	0.29117277	0.272730462	0.214771044	0.208686634	0.287856578	0.285313548	0.290199908
199.S17	0.304734612	0.318594378	0.350548786	0.25102301	0.265484246	0.355834256	0.251152364	0.358530502	0.224373652	0.351375584	0.326327524	0.201687576	0.290443934	0.27680174	0.265360634	0.2158975	0.189198992	0.247695244	0.37679894	0.246042342	0.321714044	0.270359436	0.232964648	0.35005671	0.292659956	0.223273092	0.385150278	0.321981062	0.228110744	0.280435324	0.318189556	0.335988592	0.28948054	0.352071554	0.257566532	0.351232508	0.28480575	0.24788012	0.225015324	0.291890286	0.31692246	0.318653604	0.31369008	0.28838258	0.50127031	0.254754286	0.345974444	0.305763488	0.491301942	0.279543134	0.31547883	0.26951066	0.260469002	0.322593682	0.336823774	0.286628704	0.265477982	0.43599124	0.213025548	0.259966448	0.318198416	0.380823668	0.306704268	0.296493818	0.272058946	0.224322784	0.27661668	0.330977676	0.357985508	0.23619149	0.236111962	0.2469213	0.416030674	0.234024506	0.374971928	0.25700216	0.34990775	0.261643166	0.269590188	0.218659812	0.222723818	0.379111362	0.252591604	0.262138788	0.38164233	0.240959918	0.0	0.37599239	0.260671988	0.282713116	0.45188509	0.257267612	0.223581436	0.461764154	0.41223843	0.26523031	0.335700832	0.450899882	0.331330508	0.35644863	0.283183146	0.249903394	0.31672606	0.354476818	0.359170308	0.243942162	0.358829538	0.277119598	0.410435232	0.282122218	0.36171838	0.413374728	0.376017154	0.309853018	0.316280048	0.329078404	0.222495388	0.417054686	0.420882062	0.39475328	0.432975932	0.218084686	0.336810004	0.32303878	0.280034814	0.289427388	0.333019264	0.335978922	0.304419982
54.S17	0.415115022	0.405884288	0.401391468	0.260262696	0.279450228	0.14762857	0.384399558	0.473986976	0.338903494	0.42881851	0.155397726	0.351647078	0.267138324	0.300667822	0.260975184	0.305661446	0.316775526	0.34362199	0.104297062	0.3596725	0.171167762	0.216875706	0.278269202	0.177431548	0.371513998	0.32138377	0.123901068	0.201399272	0.237207418	0.393378242	0.149523734	0.435358502	0.403164854	0.438756828	0.350559054	0.428767086	0.3836709	0.282128762	0.382385766	0.353159644	0.22033583	0.252305362	0.340327302	0.387020442	0.591321404	0.351123188	0.308532246	0.402415098	0.567695832	0.34586056	0.397328832	0.387662462	0.377819644	0.4625208	0.193488392	0.392793362	0.222099108	0.517840238	0.374027746	0.352170934	0.325526562	0.156670854	0.147873414	0.266438196	0.377493248	0.297162946	0.328392154	0.461412926	0.206654162	0.3441788	0.294412856	0.336112594	0.504647492	0.359958316	0.466793974	0.287590246	0.107784344	0.3141267	0.218309666	0.31299363	0.32006882	0.10635788	0.355269942	0.32431325	0.3747068	0.297523972	0.37599239	0.0	0.334844466	0.25546841	0.261152112	0.361589174	0.297804302	0.169534608	0.208534476	0.35359858	0.398563602	0.175532288	0.145445802	0.438141968	0.387961808	0.370065436	0.205290898	0.456242004	0.114886054	0.34919712	0.203013148	0.309139992	0.129690638	0.397700164	0.240807062	0.489213842	0.155233596	0.303361356	0.160260478	0.300086194	0.364032702	0.512461764	0.15447144	0.490333062	0.149504474	0.385894116	0.166635966	0.246791786	0.3758965	0.175230134	0.314036382	0.26623204	0.40691052
170.S17	0.316110608	0.29882475	0.323302362	0.229775918	0.281951542	0.343459092	0.280290352	0.359818466	0.260113772	0.355077596	0.297659332	0.233534976	0.28362271	0.273915232	0.21368825	0.211151792	0.192688232	0.248980064	0.355711076	0.249130334	0.29612964	0.28779084	0.212909076	0.33990391	0.267006952	0.195707704	0.371834514	0.301950502	0.224158044	0.277527544	0.321408656	0.339374492	0.270353684	0.337465946	0.25749128	0.33794054	0.282784446	0.24091478	0.24384542	0.27530973	0.296163452	0.280907908	0.3011512	0.296523264	0.471765242	0.262713174	0.321389668	0.31212722	0.459973706	0.235832186	0.30777651	0.2722201	0.264715598	0.307079498	0.31143323	0.284413676	0.232520038	0.41772766	0.282909704	0.222141284	0.284997844	0.340272212	0.280382256	0.276928474	0.243536754	0.260639284	0.274715972	0.369124584	0.346876	0.225878598	0.221727238	0.230805708	0.436196734	0.216485826	0.34579114	0.236861988	0.33441525	0.218603142	0.272473156	0.227381828	0.214683858	0.375670906	0.225838516	0.255883272	0.347596166	0.20806481	0.260671988	0.334844466	0.0	0.28953666	0.440756814	0.236635156	0.180836652	0.466482146	0.397408754	0.213097322	0.363661196	0.448752198	0.333332252	0.343169458	0.28604733	0.227909826	0.300518192	0.401786694	0.35450514	0.250741902	0.336351758	0.256035062	0.395302796	0.285654146	0.3287023	0.390677524	0.362448078	0.320693054	0.336058964	0.298793364	0.257210112	0.427427426	0.413589834	0.400103112	0.431936768	0.280951266	0.345975316	0.291259664	0.267366538	0.285269976	0.348612188	0.325943006	0.314298538
183.S17	0.340062104	0.353424426	0.341351146	0.15523169	0.153810366	0.211805796	0.230975924	0.36405401	0.23260458	0.337618096	0.17734396	0.227803916	0.132910418	0.222622476	0.186494686	0.241533756	0.241304376	0.231361008	0.240699072	0.277724882	0.184169	0.119603988	0.189766648	0.177483018	0.223378408	0.207992928	0.252450086	0.213364362	0.147421072	0.285458744	0.179849812	0.355984328	0.339749192	0.372152318	0.299324784	0.36949418	0.323870862	0.23171436	0.294540244	0.283284458	0.163514556	0.215953752	0.2509231	0.300542588	0.526723078	0.273868558	0.249258672	0.341951556	0.510648146	0.298736814	0.341429762	0.29267402	0.315375062	0.367298482	0.197360634	0.2920557	0.189694826	0.462097888	0.206088884	0.261352596	0.260468712	0.246621136	0.21248952	0.228643194	0.275539778	0.156911308	0.240183804	0.340755788	0.220361728	0.228949494	0.235870334	0.262499312	0.431491346	0.305641074	0.41894642	0.178252692	0.236348086	0.260848706	0.155021508	0.24667802	0.254596682	0.243621082	0.301635624	0.168307732	0.32883165	0.223692934	0.282713116	0.25546841	0.28953666	0.0	0.30722645	0.253402972	0.242431352	0.311042558	0.260987966	0.282337274	0.273700336	0.302315574	0.180995568	0.382608434	0.326470238	0.302714474	0.208567144	0.367197246	0.2280168	0.281960982	0.236658402	0.22747685	0.25891878	0.292612774	0.172677944	0.401949048	0.21467633	0.155725114	0.222769972	0.273855296	0.257968412	0.327349974	0.269230002	0.43052082	0.283486248	0.236753786	0.148241172	0.222866736	0.29682989	0.198539232	0.116673444	0.125007138	0.291897882
29.S17	0.49327409	0.500208384	0.498140056	0.32303436	0.329600572	0.211127962	0.45271397	0.521820436	0.39106123	0.484859174	0.223414262	0.442932382	0.312187888	0.34689253	0.357251588	0.398901074	0.413636838	0.394893934	0.202568918	0.401684512	0.26622849	0.278451658	0.368890362	0.235992324	0.43934085	0.406312358	0.205566524	0.207492108	0.32706125	0.484475646	0.25616709	0.509709058	0.50009261	0.481782436	0.45282145	0.522497686	0.481090984	0.376752754	0.479558498	0.408921984	0.297492186	0.33026943	0.351032462	0.475850118	0.684899012	0.427299432	0.374238674	0.490554818	0.669159164	0.436539332	0.490028388	0.449540194	0.476212172	0.525777072	0.22275894	0.445783674	0.305063636	0.622580734	0.422358474	0.447034694	0.397108426	0.216281386	0.253495802	0.345010172	0.454444	0.352820442	0.392444694	0.512520534	0.18912119	0.42613974	0.380516424	0.410146038	0.591903564	0.46788646	0.572724226	0.372237542	0.248395652	0.379103476	0.260567598	0.385288682	0.413416456	0.222221412	0.449587186	0.358073746	0.443956108	0.403272056	0.45188509	0.261152112	0.440756814	0.30722645	0.0	0.42066255	0.373053734	0.301264568	0.124451096	0.459958612	0.451404906	0.149894092	0.255219018	0.54270802	0.489447576	0.456786392	0.216881506	0.514647116	0.221353102	0.434397404	0.207946152	0.378401172	0.197307922	0.422458588	0.344700346	0.559203166	0.210997992	0.363893016	0.26626591	0.374095642	0.42535031	0.56822504	0.167076108	0.58215779	0.257615318	0.449461724	0.26448189	0.312050978	0.442013788	0.26898281	0.359744466	0.316182536	0.457305792
4.S17	0.27485982	0.272578794	0.368772782	0.23865547	0.27072961	0.317938792	0.220481708	0.28575763	0.180124312	0.29537	0.291241412	0.225192732	0.277470438	0.26196624	0.265690794	0.221809588	0.226086304	0.179971364	0.34166408	0.202399486	0.31693954	0.278652716	0.241376796	0.282147674	0.291650092	0.234821364	0.380766646	0.296787154	0.242687872	0.259593408	0.330928068	0.313626644	0.264758524	0.318824382	0.237438352	0.306241796	0.258833026	0.266758516	0.229834128	0.251862046	0.295684156	0.329205916	0.290533972	0.239124332	0.467173878	0.245694654	0.339680364	0.272162824	0.457055838	0.244347946	0.28023689	0.220004456	0.250479546	0.279972074	0.303194182	0.229955788	0.260742278	0.405216968	0.216785852	0.254876644	0.305004332	0.344805368	0.308566712	0.30287469	0.272951006	0.223497816	0.239259964	0.307700572	0.332397864	0.224530978	0.236431418	0.20789	0.390416902	0.215251846	0.34493544	0.261397684	0.344513346	0.25102017	0.262647232	0.236427812	0.24688653	0.35905701	0.204926136	0.254111216	0.347800558	0.25279253	0.257267612	0.361589174	0.236635156	0.253402972	0.42066255	0.0	0.256626592	0.45695341	0.379101706	0.24792513	0.224851028	0.429816158	0.334800248	0.330113974	0.257748206	0.246580626	0.30714394	0.333225986	0.341557572	0.246390438	0.32854587	0.261739734	0.380681728	0.20447647	0.354247708	0.361110288	0.339166486	0.33529067	0.345968056	0.30549342	0.228145792	0.374075162	0.387302586	0.372114096	0.40773224	0.212742098	0.341368724	0.309643864	0.223932542	0.304089316	0.331177728	0.334155742	0.284018422
64.S17	0.293140848	0.291830002	0.298080798	0.204718594	0.239939702	0.283852928	0.28798724	0.360264006	0.255356244	0.348143392	0.236549484	0.23463256	0.234257942	0.237181752	0.19552651	0.203072676	0.19475376	0.26302064	0.29415902	0.220649586	0.256431336	0.250613568	0.180859896	0.284608466	0.276292624	0.205215932	0.300567586	0.236187194	0.184392108	0.275189144	0.265223108	0.32114186	0.269691936	0.32243355	0.259556188	0.327229628	0.27553171	0.173641032	0.24727718	0.276338762	0.239855136	0.241936712	0.240796244	0.291466368	0.477540106	0.256801838	0.295914548	0.29323098	0.463793878	0.215057022	0.291423726	0.274251644	0.256043206	0.320759454	0.251833282	0.29585722	0.162366862	0.408088464	0.27322678	0.224791068	0.259845444	0.273174064	0.237109864	0.229506382	0.253850826	0.238476484	0.263745156	0.3657852	0.286880364	0.236655914	0.169156278	0.22075836	0.418096694	0.216150518	0.354132124	0.2187384	0.272877146	0.175992138	0.217053956	0.199454576	0.188945166	0.306298878	0.21789974	0.223202868	0.343643554	0.18159549	0.223581436	0.297804302	0.180836652	0.242431352	0.373053734	0.256626592	0.0	0.410568574	0.334174342	0.242319794	0.358167704	0.38056533	0.287429872	0.333618874	0.285177714	0.223787746	0.230085032	0.387877182	0.285619192	0.226892722	0.274874846	0.231973506	0.332697904	0.271380718	0.28302988	0.39496994	0.306723826	0.288095246	0.292345928	0.28357974	0.252498556	0.448886438	0.347689402	0.38583254	0.362074568	0.284808618	0.302235956	0.255271884	0.260217578	0.223544192	0.30909972	0.29453049	0.296748714
58.S17	0.503335598	0.521359196	0.498326052	0.347799728	0.339960348	0.195549062	0.462317158	0.533315956	0.40471021	0.499574006	0.248376606	0.457774978	0.340580756	0.37982059	0.374991792	0.415417358	0.429826778	0.409340674	0.18009889	0.44347386	0.266914694	0.264665778	0.380070822	0.227811008	0.459315214	0.432731906	0.188112844	0.2929156	0.337316862	0.490387458	0.228209286	0.51854833	0.515883346	0.536720372	0.455312682	0.532875462	0.493021152	0.39027341	0.498232318	0.443844768	0.300585038	0.333801654	0.405952778	0.484455918	0.687198168	0.424165272	0.355548838	0.497997978	0.667969044	0.468849384	0.50522484	0.456522914	0.485691908	0.531619184	0.263094132	0.474824074	0.3335935	0.62166791	0.439618618	0.469830774	0.40950503	0.236924838	0.248361878	0.348261896	0.47313566	0.344302702	0.380418806	0.509679126	0.25371363	0.445522368	0.409724212	0.440150738	0.590836688	0.48438088	0.587115734	0.38120985	0.197848636	0.432918452	0.299955178	0.408750426	0.424225328	0.148079432	0.471951094	0.403544278	0.433561232	0.415496012	0.461764154	0.169534608	0.466482146	0.311042558	0.301264568	0.45695341	0.410568574	0.0	0.258245516	0.472013308	0.431539934	0.185003004	0.196442246	0.538930864	0.497441164	0.48021028	0.28759513	0.499639032	0.174610602	0.447020856	0.281610104	0.372530656	0.163854434	0.459495672	0.346136682	0.554801642	0.20168472	0.375299664	0.223545662	0.367561914	0.42590893	0.562980836	0.191718976	0.577348634	0.088032302	0.459661128	0.209137422	0.301686814	0.483540772	0.27165557	0.354571538	0.318370736	0.461082752
